Accession	Sample1-rep1	Sample1-rep2	Sample1-rep3	Sample2-rep1	Sample2-rep2	Sample2-rep3	Ratio	Fold_Change	P-val
"P22105-3;P22105"	 986045.898009997 	 286014.966191676 	 369483.847052378 	 281949.302301624 	 449578.733956128 	 546921.080717071 	 1.28401255040828 	 1.28401255040828 	 0.647341055860967 
P22234	 215999.095688806 	 945655.147404723 	 495090.163527836 	 677301.874801894 	 589779.596520413 	 677868.497130121 	 0.851818521552827 	 -1.17395897682178 	 0.696755535107821 
P22307	 790927.445229858 	 547486.019462933 	 723222.9556262 	 67002.4890538181 	 664794.797766404 	 16406.2160839864 	 2.75544876803783 	 2.75544876803783 	 0.160280327292142 
P22314	 430405.561059688 	 134058.007550173 	 378442.791355935 	 537264.170649648 	 618796.99050509 	 891112.859415084 	 0.460589256453803 	 -2.17113184032833 	 0.0604838971958393 
P22352	 390458.916688601 	 866883.636437245 	 781965.475336391 	 125986.288873389 	 946974.266261629 	 646813.055385277 	 1.18580027975035 	 1.18580027975035 	 0.727801677621114 
"P22392;O60361;P22392-2"	 427398.002248663 	 879151.180255725 	 770560.95453401 	 434264.912696815 	 917736.229487768 	 23793.6461227677 	 1.50975287498645 	 1.50975287498645 	 0.481384837444844 
P22415	 48679.5865947479 	 815386.076222786 	 19850.5209701838 	 206910.965085748 	 223035.572663236 	 161689.551441844 	 1.49402005715479 	 1.49402005715479 	 0.744617912594419 
P22626	 651528.707016665 	 160858.114202109 	 722525.05551856 	 661014.293133008 	 901364.486290641 	 311803.547954292 	 0.818976816884588 	 -1.22103578438768 	 0.66951809514348 
P22695	 975264.353992482 	 851150.042483846 	 272371.512021553 	 460678.729763763 	 174390.475552182 	 796692.947548876 	 1.4658760914293 	 1.4658760914293 	 0.47523338570522 
P22792	 102831.309251395 	 153870.725397072 	 512729.849642884 	 717361.466291129 	 850041.963215373 	 411179.040689048 	 0.388880370609624 	 -2.57148489761096 	 0.0925066728713254 
P22894	 90144.0001278341 	 606798.930363575 	 591133.534026588 	 232389.961626203 	 318562.510930847 	 798279.816013253 	 0.954673613602067 	 -1.04747841121 	 0.937561424137166 
"P22897;P22897-2"	 133358.16069194 	 884210.972393365 	 682803.552401737 	 813186.129151204 	 403863.752776739 	 775736.277147811 	 0.853263998117925 	 -1.17197022516564 	 0.730764947982953 
P22914	 434346.447726361 	 524341.237921598 	 132530.333159158 	 744743.293443001 	 35661.8934827377 	 375405.148339133 	 0.944115124699112 	 -1.05919286095401 	 0.932875877259333 
P23083	 431106.509973299 	 618085.900331179 	 463108.923351929 	 798571.183207616 	 110593.778365577 	 259071.265965202 	 1.29451672359365 	 1.29451672359365 	 0.643487068287974 
"P23141-2;P23141;Q9UKY3;Q9UKY3-2"	 152424.969315917 	 968038.464970334 	 531714.126419778 	 595976.924982883 	 306006.537908185 	 724030.640307359 	 1.01609054771182 	 1.01609054771182 	 0.975899489655108 
P23142	 903735.226029728 	 55782.5803529043 	 391288.218410653 	 14725.2609126233 	 45524.4879277706 	 623367.145546117 	 1.97596934172541 	 1.97596934172541 	 0.522302212958433 
P23142-4	 502106.008629845 	 201137.395189135 	 615534.756975991 	 8987.33575726207 	 264035.132118664 	 102084.535900338 	 3.51573856931119 	 3.51573856931119 	 0.109688596271354 
P23246	 956571.696342233 	 847724.199864847 	 816883.352519967 	 505836.618483006 	 467866.286297656 	 358475.93164099 	 1.96758811734899 	 1.96758811734899 	 0.00218313526914605 
P23284	 744332.608662632 	 39514.6833915156 	 551138.000125123 	 529870.67982923 	 991237.674466508 	 251519.1637014 	 0.753111005344004 	 -1.32782550368285 	 0.653527709685546 
P23368	 872584.515991334 	 179569.351009603 	 375098.477406697 	 773971.473280589 	 833086.651363193 	 360264.194775852 	 0.725479668643559 	 -1.37839838002589 	 0.52173654995989 
"P23381;P23381-2"	 531547.285921299 	 553295.401473336 	 922479.758988085 	 418715.427414739 	 564409.424590492 	 352697.373045762 	 1.50268681620872 	 1.50268681620872 	 0.214146145946659 
P23396	 767357.411697874 	 390480.029073974 	 788500.949913069 	 545293.381959429 	 231548.558955514 	 212398.932513158 	 1.96750704804595 	 1.96750704804595 	 0.133366494589097 
P23526	 640569.788383676 	 165769.708095137 	 843868.684483379 	 435851.012755277 	 347519.459218661 	 366689.643367972 	 1.43488862794932 	 1.43488862794932 	 0.494668794843398 
"P23528;Q9Y281"	 563014.28096379 	 193334.430248046 	 156284.253306963 	 708969.040829447 	 186519.245699884 	 147781.345911144 	 0.87478149094009 	 -1.14314261373471 	 0.855440515156752 
P23588	 306802.440306281 	 924858.580677029 	 590109.009941731 	 699702.085872053 	 816815.038478405 	 37436.3803728281 	 1.17234526347649 	 1.17234526347649 	 0.782984651049669 
P23634	 429877.848048402 	 117435.52726628 	 38247.6242264861 	 687118.424002819 	 427147.12201287 	 829197.254334638 	 0.301297765738359 	 -3.31897582296837 	 0.0542294279011302 
P24043	 294314.743434997 	 450364.15359944 	 749939.630287782 	 692463.039962219 	 676616.264209608 	 286230.064232766 	 0.902923982580218 	 -1.10751294604267 	 0.790359793583096 
P24158	 730555.402622792 	 607679.280189081 	 87606.7316963001 	 749998.498465675 	 731790.87293317 	 92821.736340844 	 0.90551972325086 	 -1.10433817654457 	 0.873645510061385 
P24539	 235769.212802668 	 9933.85940706704 	 804341.238004848 	 454195.36467119 	 174485.683769491 	 836817.624318632 	 0.716509901873543 	 -1.39565412478625 	 0.673758026665943 
P24557	 248857.941867583 	 220849.50102219 	 658058.739572097 	 332807.747789318 	 325474.665700714 	 995929.656875221 	 0.68175429418361 	 -1.46680410894586 	 0.547815506799916 
P24752	 104200.582102298 	 680380.998764591 	 923320.508726627 	 723093.203521984 	 830616.875924838 	 968516.080128046 	 0.677140740575536 	 -1.47679786501998 	 0.381491506107391 
P24821-5	 202133.388139917 	 785920.757373944 	 446076.401572578 	 330853.177455921 	 236030.413036986 	 125255.381299514 	 2.0720268696509 	 2.0720268696509 	 0.278975219484171 
"P24821;P24821-6"	 717003.817813375 	 851268.801896568 	 159305.865974101 	 773738.632101091 	 936432.336502449 	 692998.847913491 	 0.718874910050203 	 -1.39106259798407 	 0.402784557816828 
P24844	 791344.329710382 	 475587.515431132 	 449629.28359041 	 558198.366101279 	 231777.065926303 	 391389.107719908 	 1.45303254920689 	 1.45303254920689 	 0.286624455790627 
P25205	 969388.348383459 	 88952.7674257081 	 409322.609455575 	 687996.722607826 	 493304.119373451 	 699684.064127717 	 0.780263425027026 	 -1.281618448238 	 0.650438249560563 
"P25311;A8MT79"	 829970.498499737 	 585058.082415302 	 371992.055334557 	 672334.297658143 	 839197.025249398 	 861096.020243309 	 0.753182180677574 	 -1.32770002484709 	 0.277798578136345 
"P25705;P25705-2"	 450286.909715382 	 380924.849827767 	 84509.4795394283 	 456492.257806247 	 138844.109587436 	 909216.677345771 	 0.608633402646934 	 -1.64302517024373 	 0.490760129248295 
P25786-2	 105440.976907062 	 556148.169980874 	 430662.749471028 	 92247.5920386338 	 232528.017208798 	 533624.479665104 	 1.27242752006548 	 1.27242752006548 	 0.698288467533166 
P25787	 205267.872585414 	 28630.1685570116 	 849293.597261391 	 468450.455918633 	 162984.712034339 	 330686.518851948 	 1.12583642304224 	 1.12583642304224 	 0.890238327427587 
"P25788-2;P25788"	 37183.8607287067 	 119035.638248229 	 330268.947797674 	 263514.1044725 	 496437.955476807 	 71281.7632382684 	 0.585260648933951 	 -1.70864041828456 	 0.492709379267742 
"P25789;P25789-2"	 607564.556500739 	 271673.517282905 	 815167.506334176 	 147120.09762252 	 812761.772293806 	 478878.13174153 	 1.17768465773679 	 1.17768465773679 	 0.74999085401081 
"P26038;P35241;P35241-3"	 839541.570714546 	 363674.205170127 	 784007.868962386 	 491606.522935854 	 562143.03285441 	 509592.650976179 	 1.27113797366052 	 1.27113797366052 	 0.446753747501205 
P26196	 250685.219093504 	 631383.176874195 	 595611.13328947 	 556126.781625368 	 570844.189932115 	 620601.494870085 	 0.845561232878588 	 -1.18264646144626 	 0.537150617022501 
"P26368-2;P26368"	 912110.994769028 	 93602.0908745815 	 75534.1236586962 	 28131.555255465 	 515149.995721579 	 12586.4055532974 	 1.94515117592191 	 1.94515117592191 	 0.620903902671074 
P26447	 958476.72100646 	 918044.801623167 	 309248.395984469 	 899785.280498149 	 608557.763260504 	 789613.492434734 	 0.951179834860963 	 -1.05132590426097 	 0.880695533726402 
"P26599;O95758;O95758-2;O95758-4;O95758-5;O95758-6;P26599-2;P26599-3;Q9UKA9;Q9UKA9-2;Q9UKA9-3;Q9UKA9-4"	 249800.581931902 	 485013.39884985 	 160459.708097651 	 152579.918566325 	 294034.741976426 	 830874.18103646 	 0.700807443274949 	 -1.42692548373472 	 0.617568165449319 
"P26639;A2RTX5"	 105700.518579586 	 471919.939111766 	 763656.578054088 	 656730.87869895 	 688652.054670357 	 287124.837870232 	 0.82160529914478 	 -1.21712944286133 	 0.697306741012242 
P26640	 513719.457429556 	 696056.470765143 	 354668.613188705 	 18662.2505349326 	 397396.286562167 	 204610.382465434 	 2.52057818923183 	 2.52057818923183 	 0.100205996506368 
P26641	 415504.568291218 	 802631.864700751 	 277524.253808029 	 917981.570756868 	 610655.431027897 	 494036.680309329 	 0.739447346371524 	 -1.35236133432219 	 0.435068681311905 
"P27105;Q8TAV4;Q8TAV4-2"	 842406.389562346 	 304676.772798933 	 965777.136982964 	 707456.830212099 	 519491.526898217 	 214240.538978082 	 1.46605369017126 	 1.46605369017126 	 0.424060889659137 
P27169	 16496.8776220846 	 152066.92360624 	 592715.46860206 	 71492.8501430699 	 347326.215111886 	 365424.16051126 	 0.970718324135481 	 -1.03016495633849 	 0.971553403683359 
P27338	 934413.757554913 	 546321.042984383 	 90929.9794666778 	 126436.883859652 	 876179.746352305 	 808250.801128058 	 0.867907143728884 	 -1.15219699160856 	 0.826927456428344 
P27348	 930729.328877914 	 644829.196927069 	 960656.921438026 	 704706.640151036 	 177726.930998928 	 851318.464134014 	 1.46284785576479 	 1.46284785576479 	 0.327513977377675 
P27361	 750331.351109204 	 508485.497272676 	 588723.355810743 	 37551.4367773133 	 121921.826006925 	 72144.0140501818 	 7.97669426669497 	 7.97669426669497 	 0.0104110058934567 
P27694	 974822.186251062 	 454875.658059694 	 449041.758987115 	 761883.976219709 	 343272.798475729 	 200692.303432601 	 1.43871113037893 	 1.43871113037893 	 0.474859480718219 
P27695	 263465.654537413 	 538496.066454238 	 97958.8510080469 	 564802.885615661 	 524809.426581329 	 107622.806705676 	 0.751665698567651 	 -1.33037865357641 	 0.637815388680272 
P27708	 107602.061920406 	 956745.643567623 	 776.588990763272 	 701779.435835541 	 478722.857038829 	 728950.568240744 	 0.557816490875173 	 -1.79270426091397 	 0.453011567674378 
P27797	 560689.963512039 	 141916.776769055 	 786439.878258255 	 498524.880512719 	 892694.269468601 	 492437.461505348 	 0.790508529770787 	 -1.2650084880045 	 0.602267661992956 
"P27816-5;P27816;P27816-4;P27816-6"	 233014.430145486 	 589829.86597666 	 755171.394147102 	 454398.009107414 	 193486.252176104 	 329130.889458998 	 1.61513942651757 	 1.61513942651757 	 0.329649272115868 
P27824	 752301.406996371 	 363366.785846923 	 413825.954405203 	 664774.78575384 	 889163.330389729 	 381817.321297716 	 0.790127780433984 	 -1.26561807439645 	 0.518535304946097 
"P28062;P28062-2"	 864676.568037022 	 335577.972620254 	 175373.201471306 	 872848.275341263 	 94556.6557636654 	 743413.816083611 	 0.804075676858935 	 -1.24366403409494 	 0.743667686673799 
P28065	 369106.782784705 	 878109.27383148 	 623443.999699916 	 28234.6280821195 	 52746.7602540991 	 209969.679722636 	 6.42946619442448 	 6.42946619442448 	 0.0550455040092603 
P28066	 609573.514105842 	 133011.135461257 	 671611.129115689 	 676063.699612166 	 870217.178928837 	 332285.947564702 	 0.752805680921362 	 -1.32836404578682 	 0.540871125454127 
P28068	 890398.987751997 	 985173.513651115 	 763488.248757892 	 945745.189175955 	 58246.1111826792 	 349142.720096046 	 1.95033212547138 	 1.95033212547138 	 0.23875259430122 
P28070	 985284.822628203 	 658078.383412354 	 363965.8632949 	 314314.454387134 	 685588.834466313 	 112202.737691899 	 1.80497994024099 	 1.80497994024099 	 0.29169848410375 
P28072	 137146.29366922 	 354996.838323362 	 29084.2442035473 	 63705.1354587863 	 520772.158558402 	 999342.084017244 	 0.329095213396738 	 -3.03863428968947 	 0.320135717763533 
P28074	 854410.833724959 	 791713.015274766 	 398312.046879755 	 667607.497037843 	 755868.419320519 	 909512.146069917 	 0.876316483913569 	 -1.14114023684008 	 0.589530249856025 
P28161	 916363.225432883 	 664619.501677746 	 49223.64352154 	 562832.990793198 	 614013.511437858 	 890826.194214602 	 0.788425737513729 	 -1.26835027374102 	 0.639948664622143 
"P28288;P28288-2"	 777847.954184874 	 708458.596677172 	 741414.77044464 	 726788.092502975 	 88168.0051985896 	 265236.562126266 	 2.06233702945339 	 2.06233702945339 	 0.180947053993462 
"P28332-2;P28332"	 873653.421611218 	 815916.129955864 	 20830.9999350982 	 705461.949310971 	 235900.502159504 	 351669.479636472 	 1.32278291846817 	 1.32278291846817 	 0.683494234504993 
"P28482;P31152;Q16659"	 897607.911569657 	 366136.168460574 	 756791.865323649 	 434288.975851164 	 316703.55344207 	 220354.109775452 	 2.08013891651609 	 2.08013891651609 	 0.146950272770143 
P28676	 733565.466771359 	 159287.079712523 	 319083.294165599 	 137400.898869745 	 398347.329550495 	 168579.675305896 	 1.72069831996989 	 1.72069831996989 	 0.441047755262948 
P28838	 461972.607885207 	 183910.314755463 	 974453.791354909 	 879707.237461598 	 981560.799989592 	 197992.179598379 	 0.786853793697398 	 -1.27088413121965 	 0.687340850408224 
P29144	 493383.135991072 	 96495.9476971443 	 761211.965505966 	 514201.130945417 	 975113.909822533 	 464039.128384606 	 0.691677459485158 	 -1.44576057277382 	 0.472222887378063 
P29218	 896730.046099843 	 789205.361592553 	 997367.553833114 	 681244.449642563 	 314521.434770134 	 736232.682827255 	 1.54925241410651 	 1.54925241410651 	 0.123891052347846 
"P29350-2;P29350;P29350-4"	 331596.192058786 	 661744.502470107 	 917276.019012402 	 135184.881176639 	 374757.179929943 	 912400.378048289 	 1.34328883182066 	 1.34328883182066 	 0.601689563352373 
"P29400;P29400-2"	 886419.174573549 	 497362.62949636 	 139067.685917091 	 711499.928705881 	 628491.044784378 	 481213.951027208 	 0.836176901064817 	 -1.19591918734728 	 0.696700633544514 
P29401	 865497.638101196 	 374099.792134696 	 243974.134332529 	 927924.49643166 	 737286.617937595 	 923074.833319659 	 0.573186886824891 	 -1.74463167770532 	 0.182895400176499 
"P29536;P29536-2"	 69216.353688616 	 908867.968115071 	 125443.85438799 	 493435.579043367 	 832768.234071121 	 73856.1735370343 	 0.788200639053295 	 -1.26871249584509 	 0.791482279196206 
"P29590;P29590-11"	 892542.931793226 	 490570.210723877 	 568432.254763168 	 232565.24422145 	 896193.333413426 	 452115.420047451 	 1.23447245013921 	 1.23447245013921 	 0.625662257132904 
P29622	 902243.061692866 	 458904.272728322 	 647945.3955538 	 971059.535551202 	 150423.411170051 	 328652.473739936 	 1.38545180100217 	 1.38545180100217 	 0.553955592819518 
"P29692-2;P29692"	 623383.172191472 	 871882.076595055 	 269158.114844334 	 398566.701809463 	 563651.245382168 	 804047.254926725 	 0.99895721294555 	 -1.00104387559441 	 0.997834437068005 
P29966	 981815.376087114 	 647290.428682414 	 528215.425111288 	 467650.910695608 	 860594.388910902 	 784035.108146378 	 1.02132331576935 	 1.02132331576935 	 0.938064177136504 
P29972	 441738.441115563 	 392180.275740026 	 850327.187492844 	 208021.998429475 	 161999.083819721 	 771188.518227617 	 1.47584274058397 	 1.47584274058397 	 0.502258519712798 
P30040	 284713.916383009 	 370473.40322952 	 766913.729738199 	 37217.1273013349 	 803941.869612169 	 695132.085012834 	 0.925671616584256 	 -1.08029670790816 	 0.900298344587662 
P30041	 128123.591576884 	 80611.1115721981 	 452549.664709136 	 298600.728338547 	 958873.87071454 	 100415.878054003 	 0.486993891633328 	 -2.05341384600555 	 0.478629843720937 
"P30042-2;P30042"	 754314.206095212 	 45889.9142240017 	 885088.080970988 	 786769.083729442 	 418730.652388213 	 977024.76549557 	 0.772175615918405 	 -1.29504218908885 	 0.623953450629596 
P30043	 62346.6847866262 	 799903.961742523 	 407677.342912168 	 376847.126580897 	 330059.706707826 	 475032.331882537 	 1.07444446115575 	 1.07444446115575 	 0.904169323893346 
"P30044;P30044-2"	 219241.063488164 	 652134.767716562 	 948382.016344886 	 524758.785090673 	 80087.9141489472 	 800965.506832357 	 1.29445301420042 	 1.29445301420042 	 0.667609574812969 
P30048	 638107.948888825 	 173.492998188696 	 895063.572306177 	 816924.135546808 	 673629.435875083 	 294762.983421231 	 0.858864502227128 	 -1.16432801379833 	 0.801783728262085 
P30050	 229898.057672513 	 431424.421055701 	 564935.919160714 	 787860.871786665 	 795167.411424675 	 900028.546381115 	 0.493850315173896 	 -2.02490505579181 	 0.0371597600561888 
P30084	 534667.482534817 	 291396.390663377 	 169095.286064108 	 547956.568612808 	 321799.587346828 	 208728.139448326 	 0.922738665272692 	 -1.08373046197698 	 0.858994658375813 
P30085	 477979.113973087 	 460561.629878074 	 14503.8514840742 	 790491.488356708 	 794795.383361333 	 893456.001364254 	 0.384487074349157 	 -2.60086766685917 	 0.0722766471453461 
P30086	 779102.882766925 	 578977.210523246 	 169853.469198739 	 911710.505771482 	 250650.05554928 	 443876.532168118 	 0.951250328287533 	 -1.05124799462643 	 0.926538865115334 
P30101	 800216.255972927 	 610682.156113934 	 698027.285281967 	 693598.441280043 	 922863.599249613 	 312284.167032594 	 1.09341793601466 	 1.09341793601466 	 0.773386381420007 
"P30153;P30154-2"	 341491.104236886 	 439360.957974899 	 186621.476423066 	 786242.211218581 	 635237.729732246 	 679975.789399845 	 0.460382545614419 	 -2.17210667416901 	 0.0179049139193709 
